Change history,,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-74,RP-162328,2509,1,,Introducing Shorter Resource Reservation Periodicities for V2X,14.1.0
,RP-74,RP-162313,2519,1,,Acknowledgement delay of RRCConnectionRelease message for eMTC UEs,14.1.0
,RP-74,RP-162314,2525,-,,Correction on channel bandwidth definition for NB-IoT,14.1.0
,RP-74,RP-162316,2534,1,,Clarifications on empty WLAN identifiers,14.1.0
,RP-74,RP-162316,2542,1,,Clarifications on empty WLAN identifiers in Mobility Set for RCLWI,14.1.0
,RP-74,RP-162350,2546,-,,timeInfoUTC in SIB16,14.1.0
,RP-74,RP-162313,2547,-,,Clarification on fdd-DownlinkOrTddSubframeBitmapBR,14.1.0
,RP-74,RP-162321,2548,2,,Introduction of capabilities for eLAA,14.1.0
,RP-74,RP-162309,2552,-,,Clarification on prioritization of multiple Pmax values,14.1.0
,RP-74,RP-162329,2553,-,,CR on RV setting with UL skipping,14.1.0
,RP-74,RP-162314,2555,1,,Correction of default physical channel configuration for NB-IoT,14.1.0
03/2017,RP-75,RP-170639,2559,2,A,Signalling of 1Rx UE category,14.2.0
,RP-75,RP-170636,2560,1,B,Introducing Rel-14 FeMTC into RRC,14.2.0
,RP-75,RP-170643,2563,1,F,Correction on V2X sidelink communication in TS 36.331,14.2.0
,RP-75,RP-170668,2565,1,B,Introduction of a new special subframe configuration,14.2.0
,RP-75,RP-170652,2576,1,A,Providing SIB1-BR via dedicated RRC signalling,14.2.0
,RP-75,RP-170641,2577,1,B,Introduction of eDECOR,14.2.0
,RP-75,RP-170636,2578,1,B,Introduction of SC-PTM for feMTC and NB-IoT enhancements,14.2.0
,RP-75,RP-170629,2580,1,B,Introducing RRC parameters for eFD-MIMO (REL-14),14.2.0
,RP-75,RP-170657,2582,1,A,Indication of S1-U data transfer,14.2.0
,RP-75,RP-170650,2585,1,A,Addition of extended EARFCNs in SCGFailureInformation message,14.2.0
,RP-75,RP-170652,2587,-,A,Clarification on the configuration of the extended values for nB,14.2.0
,RP-75,RP-170652,2589,-,A,Clarification on the support of FGI 42 for category M1 UE,14.2.0
,RP-75,RP-170656,2591,1,A,Miscellaneous corrections to NB-IoT,14.2.0
,RP-75,RP-170643,2592,1,F,Corrections to resource reservation period for V2X,14.2.0
,RP-75,RP-170651,2598,-,A,Correction on the initiation of WLAN connection status report,14.2.0
,RP-75,RP-170654,2600,-,A,Correction on longDRX-CycleStartOffset,14.2.0
,RP-75,RP-170643,2601,2,F,Correction and Clarification to TS 36.331,14.2.0
,RP-75,RP-170653,2603,2,A,Correction on mpdcch-pdsch-HoppingConfig,14.2.0
,RP-75,RP-170636,2613,3,B,FeMTC UE CE mode and maximum PDSCH/PUSCH BW preference indication,14.2.0
,RP-75,RP-170635,2615,2,B,Introduce V2X in TS 36.331,14.2.0
,RP-75,RP-170643,2616,2,F,Introduce a new parameter for V2X resource reselection,14.2.0
,RP-75,RP-170656,2622,2,A,Extension of QRxLevMin value range,14.2.0
,RP-75,RP-170655,2624,-,A,Clarification on prioritization of multiple Pmax values,14.2.0
,RP-75,RP-170637,2625,2,B,Introduction of NB-IoT Enhancements other than Multicast,14.2.0
,RP-75,RP-170651,2627,1,A,Corrections to WLAN status monitoring,14.2.0
,RP-75,RP-170642,2635,1,B,Introduction of data inactivity timer,14.2.0
,RP-75,RP-170654,2637,-,A,Correction of reference to GERAN specification,14.2.0
,RP-75,RP-170652,2641,1,A,IOT indication for unicast MPDCCH/PDSCH/PUSCH frequency hopping,14.2.0
,RP-75,RP-170632,2642,3,B,Introducing 256QAM in UL,14.2.0
,RP-75,RP-170654,2644,-,A,Correction CIoT cell indications to UE NAS,14.2.0
,RP-75,RP-170633,2645,1,B,Introduction of FeMBMS to 36.331,14.2.0
,RP-75,RP-170643,2646,1,F,Corrections to the exceptional pool,14.2.0
,RP-75,RP-170653,2651,2,A,New S-criteria for enhanced coverage in idle mode,14.2.0
,RP-75,RP-170651,2655,-,A,Corrections in UE capability reporting,14.2.0
,RP-75,RP-170642,2660,2,C,Functional modification of retrieving different UE capabilities for a fallback band combination,14.2.0
,RP-75,RP-170638,2663,2,B,Introduction of Voice and Video enhancements for LTE,14.2.0
,RP-75,RP-170654,2665,1,A,The support of UL 64QAM,14.2.0
,RP-75,RP-170645,2666,1,F,Miscellaneous Corrections on SRS Switching,14.2.0
,RP-75,RP-170646,2667,1,B,Introduction of SRS switching capability for LTE,14.2.0
,RP-75,RP-170652,2671,-,A,Clarification for pucch-NumRepetitionCE-format2-r13 for CE mode B,14.2.0
,RP-75,RP-170643,2673,-,F,Correction on the preconfigured power control parameter for V2X sidelink communication,14.2.0
,RP-75,RP-170653,2675,2,A,Correction of pusch-hoppingOffset,14.2.0
,RP-75,RP-170628,2676,3,B,Introduction of Enhanced LTE-WLAN Aggregation (eLWA),14.2.0
,RP-75,RP-170651,2678,-,A,Need behaviour of availableAdmissionCapacityRequestWLAN,14.2.0
,RP-75,RP-170644,2685,1,B,Addition of geographical location reporting in 36.331,14.2.0
,RP-75,RP-170630,2689,3,B,Introduction of mobility enhancement solutions in RRC,14.2.0
,RP-75,RP-170651,2694,-,A,Clarification on data handling for LWA bearer,14.2.0
,RP-75,RP-170634,2696,2,B,CR for introduction of NCSG and per CC measurement gap,14.2.0
,RP-75,RP-170634,2697,1,B,"CR for introduction of NCSG, short measurement gaps and configuration of CC measurement gap",14.2.0
,RP-75,RP-170321,2698,-,F,Correction to PRACH resource configuration for high speed scenario,14.2.0
,RP-75,RP-170807,2701,1,A,Feature optionality for Cat.1bis UE,14.2.0
,RP-75,RP-170656,2703,-,A,Extension of timer T311,14.2.0
,RP-75,,,,,"Fixed ASN.1 syntax check error (""PLMN-IdentityList-MBMS-14"" -> ""PLMN-IdentityList-MBMS-r14"")",14.2.1
,RP-75,,,,,Updated the version number on the cover sheet,14.2.2
06/2017,RP-76,RP-171226,2705,2,F,Correction to exceptional pool usage in TS 36.331,14.3.0
,RP-76,RP-171237,2706,1,F,Support eDECOR for NB-IoT,14.3.0
,RP-76,RP-171231,2709,1,F,Correction on UE capabilities for eLAA,14.3.0
,RP-75,RP-171243,2711,3,A,Correction on WLAN connection status report monitoring for LWIP,14.3.0
,RP-76,RP-171236,2712,3,F,Correction on eLWA,14.3.0
,RP-76,RP-171225,2713,2,B,Introduction of new Transport Block Size for DL 256QAM,14.3.0
,RP-76,RP-171236,2714,2,F,UE capabilities for eLWA,14.3.0
,RP-76,RP-171227,2715,2,B,Introducing a new SL master information block for V2X sidelink communication,14.3.0
,RP-76,RP-171236,2720,2,F,Clarifications to eLWA,14.3.0
,RP-76,RP-171247,2728,2,B,Introduction of a new UL UE category for 300Mbps with 64QAM,14.3.0
,RP-76,RP-171425,2872,3,F,Miscellaneous general corrections and clarifications resulting from ASN.1 review,14.3.0
,RP-76,RP-171223,2734,2,F,Introduction of SFN indication in handover message,14.3.0
,RP-76,RP-171224,2737,1,F,Correction to SIB-Type-NB,14.3.0
,RP-76,RP-171233,2741,5,F,Clarification of intra-frequency applicability of makeBeforeBreak HO,14.3.0
,RP-76,RP-171224,2745,3,F,Correction to the value range of ce-AuthorisationOffset,14.3.0
,RP-76,RP-171224,2746,2,C,Introduction of Overload Control for Control plane data only,14.3.0
,RP-76,RP-171223,2748,2,F,SC-MCCH information change notification for FeMTC and NB-IoT enhancements,14.3.0
,RP-76,RP-171223,2749,1,F,Alignment of the parameter names for SC-PTM DRX for SC-MCCH and SC-MTCH,14.3.0
,RP-76,RP-171233,2752,3,F,Corrections to RACH-less handover and SCG change,14.3.0
,RP-76,RP-171222,2759,7,F,Corrections to per-CC measurement gap configuration and add the support for UE reporting of numFreqEffectiveReduced when frequencies are configured for reduced measurement performance,14.3.0
,RP-76,RP-171233,2760,1,F,Corrections to make before break mobility,14.3.0
,RP-76,RP-171243,2768,2,F,Clarification regarding requesting fallback combinations with different capabilities,14.3.0
,RP-76,RP-171226,2771,1,F,Leap second change for DFN timing,14.3.0
,RP-76,RP-171244,2773,1,A,Correction to RACH CE level info list,14.3.0
,RP-76,RP-171223,2775,2,C,CE mode configuration/deconfiguration without handover,14.3.0
,RP-76,RP-171227,2791,3,F,Correction on V2X Rx pool for inter-frequency configuration in 36.331,14.3.0
,RP-76,RP-171248,2795,1,A,Entry-Level UE Support UL 64QAM,14.3.0
,RP-76,RP-171235,2797,1,F,FDD TDD difference for VoLTE capability,14.3.0
,RP-76,RP-171242,2804,1,A,Setting of FGI 107 and 108 in case of TDD-FDD CA,14.3.0
,RP-76,RP-171226,2813,1,F,Correction of RRCConnectionReconfiguration reception for V2X,14.3.0
,RP-76,RP-171227,2820,-,F,CR on V2X miscellaneous RRC corrections,14.3.0
,RP-76,RP-171224,2823,2,B,Introduction of RRC connection re-establishment for NB-IoT control plane,14.3.0
,RP-76,RP-171243,2826,-,A,Miscellaneous corrections to CA enhancements,14.3.0
,RP-76,RP-171244,2828,2,A,Clarification to MIB repetitions,14.3.0
,RP-76,RP-171243,2830,3,A,LAA/WiFi sharing indiction,14.3.0
,RP-76,RP-171225,2831,-,B,Enable Uplink-Only RoHC operations,14.3.0
,RP-76,RP-171245,2833,1,A,Clarification on contention based random access for NB-IoT,14.3.0
,RP-76,RP-171245,2836,-,A,Editorial correction on ab-Barring parameter,14.3.0
,RP-76,RP-171223,2842,-,F,Correction to FGI 25,14.3.0
,RP-76,RP-171223,2844,1,F,Correction to InterFreqRSTDMeasurementIndication message,14.3.0
,RP-76,RP-171223,2845,2,B,Introduction of enhanced RLM reporting,14.3.0
,RP-76,RP-171245,2848,1,A,Correction on the UE AS context handling,14.3.0
,RP-76,RP-171245,2849,1,A,Correction on attach without PDN connectivity,14.3.0
,RP-76,RP-171233,2851,1,F,Miscellaneous RRC corrections on mobility enhancement,14.3.0
,RP-76,RP-171245,2853,1,A,Clarification on logicalChannelSR-ProhibitTimer for NB-IOT,14.3.0
,RP-76,RP-171223,2854,2,F,Correction to SC-MCCH and SC-MTCH configuration without delta configuration,14.3.0
,RP-76,RP-171230,2869,1,F,Correction of SRS switching,14.3.0
,RP-76,RP-171223,2870,2,F,Miscellaneous feMTC corrections and clarifications resulting from ASN.1 review,14.3.0
,RP-76,RP-171237,2871,-,F,Miscellaneous eDECOR corrections and clarifications resulting from ASN.1 review,14.3.0
,RP-76,RP-171221,2873,1,F,Miscellaneous feMBMS corrections and clarifications resulting from ASN.1 review,14.3.0
,RP-76,RP-171221,2874,1,B,UE capabilities for feMBMS,14.3.0
,RP-76,RP-171224,2876,1,F,Long DRX values with regular wake-up cycle – Option 1,14.3.0
,RP-76,RP-171244,2879,-,A,Correction on terminology of SI for eMTC,14.3.0
,RP-76,RP-171223,2882,1,F,Correction on the descritption of ce-srsEnhancement for FeMTC,14.3.0
,RP-76,RP-171223,2883,2,B,Measurement gap sharing for FeMTC intra- and inter-frequency measurement,14.3.0
,RP-76,RP-171223,2884,1,F,Minor correction in TS 36.331 for feMTC,14.3.0
,RP-76,RP-171223,2885,2,F,Corrections on reconfiguration between CE mode and normal mode in eMTC,14.3.0
,RP-76,R2-1705852,2887,1,F,Clarification regarding eFD-MIMO configuration (REL-14),14.3.0
,RP-76,RP-171235,2889,1,F,Correction of issues related to ASN.1 review for eVoLTE,14.3.0
,RP-76,RP-171230,2890,1,F,Merging of retuningTimeBandPairList with regular supported BC capabilites (ASN.1 review issue S.059),14.3.0
,RP-76,RP-171222,2891,-,F,Consistent gap pattern configuration for serving cells,14.3.0
,RP-76,RP-171407,2903,2,B,Introduction of UE capability for V2X in 36.331,14.3.0
,RP-76,RP-171227,2905,1,F,Correction on V2X behavior in 36.331,14.3.0
,RP-76,RP-171246,2912,2,B,EUTRAN sharing enhancement,14.3.0
,RP-76,RP-171244,2919,-,A,Clarification on additionalSpectrumEmission for eMTC,14.3.0
,RP-76,RP-171245,2920,-,A,Clarification on additionalSpectrumEmission for NB-IoT,14.3.0
,RP-76,RP-171224,2927,-,F,Correction to CarrierConfigDedicated-NB,14.3.0
,RP-76,RP-171224,2929,2,F,Miscellaneous NB-IoT corrections and clarifications resulting from ASN.1 review,14.3.0
,RP-76,RP-171245,2931,2,A,Extension of SIntraSearchP value range,14.3.0
,RP-76,RP-171223,2932,-,F,Maximum PDSCH/PUSCH BW preference indication handling for handover,14.3.0
,RP-76,RP-171225,2938,3,F,Revert PDCP state variable HFN and SN back to the values used in the source cell,14.3.0
,RP-76,RP-171236,2942,1,F,ASN.1 corrections for eLWA,14.3.0
,RP-76,RP-171241,2943,-,A,Clarification on UE capability and early feature support,14.3.0
,RP-76,RP-171243,2944,-,A,Clarification regarding EBF-FDMIMO configuration (REL-13),14.3.0
,RP-76,RP-171245,2945,1,A,"Generic clarification of ""first bit"" as leftmost bit",14.3.0
,RP-76,RP-171229,2948,-,B,Introduction of UE capabilities for high speed,14.3.0
,RP-76,RP-171229,2949,-,F,Correction of high speed,14.3.0
,RP-76,RP-171227,2950,-,F,CR on reduction of SIB21 size,14.3.0
,RP-76,RP-171244,2952,1,A,Configuration of preamble groups for CE levels and preamble groups A/B,14.3.0
,RP-76,RP-171244,2954,1,A,Extension of RSRP range for eMTC,14.3.0
,RP-76,RP-171169,2958,-,C,FeMBMS/unicast-mixed carrier flag in measurement object,14.3.0
09/2017,RP-77,RP-171919,2807,4,A,Correction to PUCCH-ConfigDedication,14.4.0
,RP-77,RP-171914,2961,2,F,Correction on SPS assistance information in TS 36.331,14.4.0
,RP-77,RP-171914,2977,1,F,Miscellaneous correction to V2X in TS 36.331,14.4.0
,RP-77,RP-171914,2978,2,B,Introduction of new NS values for V2X sidelink communication,14.4.0
,RP-77,RP-171918,2980,3,A,Adding abstract syntax notation one chapter of sidelink pre-configuration.,14.4.0
,RP-77,RP-171914,2983,1,F,Correction on TTI bundling for TDD configurations 2 and 3,14.4.0
,RP-77,RP-171911,2984,2,F,Corrections on the use of plmn-IdentityList in field descriptions,14.4.0
,RP-77,RP-171915,2985,2,F,RRC Connection Re-establishment for Control Plane CIoT EPS Optimization,14.4.0
,RP-77,RP-171919,2989,-,A,Clarification that DL only bands are not supported in NB-IoT,14.4.0
,RP-77,RP-171915,2990,1,F,Cleanup for NB-IoT Enhancements,14.4.0
,RP-77,RP-171920,2992,2,A,Clarification on SI repetition pattern,14.4.0
,RP-77,RP-171914,2993,2,F,CR on conditon for RRC connection establishment and condition for sidelink UE information for V2X sidelink communication,14.4.0
,RP-77,RP-171913,2994,2,F,Correction on RACH-less SeNB Change,14.4.0
,RP-77,RP-171915,2995,-,F,Corrections on eVoLTE,14.4.0
,RP-77,RP-171914,2997,2,F,Corrections to random selection for P2X related V2X sidelink communication,14.4.0
,RP-77,RP-171916,3002,2,A,additionalSpectrumEmission extension,14.4.0
,RP-77,RP-171915,3008,1,F,Correction of field descriptions for recommendedBitRate and recommendedBitRateQuery,14.4.0
,RP-77,RP-171919,3014,2,A,RRM Measurement Clarification on Discovery Signals for LAA,14.4.0
,RP-77,RP-171919,3018,-,A,Correction in PUSCH Config description,14.4.0
,RP-77,RP-171913,3022,-,F,Cat-M1 indication by Cat-M2 UE,14.4.0
,RP-77,RP-171920,3025,1,A,Clarification on the freqHoppingParametersDL during handover,14.4.0
,RP-77,RP-171920,3027,1,A,Clarification on rsrp-ThresholdsPrachInfoList during handover,14.4.0
,RP-77,RP-171913,3028,-,F,Clarification on systemInformationBlockType2Dedicated,14.4.0
,RP-77,RP-171920,3030,2,A,Clarification on Bandwidth Reduced operation,14.4.0
,RP-77,RP-171915,3036,-,F,Correction for connEstFailOffset,14.4.0
,RP-77,RP-171911,3040,-,F,Clarification on LWIP aggregation,14.4.0
,RP-77,RP-171913,3041,1,F,Correction to eLAA configuration,14.4.0
,RP-77,RP-171914,3042,2,C,Packet Reordering for Sidelink,14.4.0
,RP-77,RP-171920,3044,1,A,Corrections on TS 36.331 for Rel-13 MTC,14.4.0
,RP-77,RP-171913,3047,-,F,Corrections on Bandwidth preference indication for Rel-14 MTC,14.4.0
,RP-77,RP-171913,3048,1,F,Corrections on TS 36.331 for Rel-14 MTC,14.4.0
,RP-77,RP-171914,3051,2,F,Clarification on NCSG UE capability,14.4.0
,RP-77,RP-171914,3052,1,F,Corrections to UL 256 QAM capability field descriptions,14.4.0
,RP-77,RP-171914,3054,1,F,Clarification on per CC measurement gap,14.4.0
,RP-77,RP-171915,3055,1,C,Introduction of RLC UM support for LWA,14.4.0
,RP-77,RP-171919,3057,-,A,Correction on eCA with Dual Connectivity,14.4.0
,RP-77,RP-171913,3059,-,F,Clarification of the PTAG value for the RACH-less handover,14.4.0
,RP-77,RP-171920,3063,1,A,Clarification on number of RACH CE levels vs number of RSRP thresholds,14.4.0
,RP-77,RP-171915,3064,1,F,Correction to contention free random access,14.4.0
,RP-77,RP-171913,3065,2,C,Introduction of Release Assistance Indication,14.4.0
,RP-77,RP-171920,3067,2,A,TM9 capabilities in CE mode,14.4.0
,RP-77,RP-171915,3068,1,F,Introduction of interference randomisation in NB-IoT,14.4.0
,RP-77,RP-171919,3070,-,A,Clarification on PUCCH SCell change,14.4.0
12/2017,RP-78,RP-172615,2968,5,F,Cleaning up CQI and CSI-RS-related configurations (related to Rel-14 ASN.1 review issue N.099),14.5.0
,RP-78,RP-172615,2982,8,B,Introduction of the overheating indication,14.5.0
,RP-78,RP-172616,3037,4,F,Target cell optional PBCH repetition status indication,14.5.0
,RP-78,RP-172624,3046,3,A,Corrections on paging monitoring in RRC_CONNECTED in Rel-13 eMTC,14.5.0
,RP-78,RP-172721,3071,3,B,Introduction of DL 2Gbps Category,14.5.0
,RP-78,RP-172617,3072,3,F,Correction to Inter-frequency reception for V2X sidelink communication,14.5.0
,RP-78,RP-172617,3073,4,F,CR on SIB21 reading,14.5.0
,RP-78,RP-172622,3081,2,A,UE capabilities for Tx antenna selection,14.5.0
,RP-78,RP-172617,3084,3,F,Transmission of P2X sidelink communication in Exceptional Pool,14.5.0
,RP-78,RP-172617,3085,2,F,Correction on SubframeBitmap Configuration in Band 47,14.5.0
,RP-78,RP-172616,3088,1,F,Correction on SRS switching capabilities field description,14.5.0
,RP-78,RP-172617,3090,2,F,Clarification on Interference Randomisation in NB-IoT in 36.331,14.5.0
,RP-78,RP-172616,3091,1,F,MUST capability,14.5.0
,RP-78,RP-172624,3096,4,A,Corrections on field description of cellSelectionInfoCE for eMTC,14.5.0
,RP-78,RP-172617,3107,2,F,Correction to UE capabilities,14.5.0
,RP-78,RP-172623,3108,1,A,Define requirement for reception of number of simultaneous SC-PTM services,14.5.0
,RP-78,RP-172616,3110,3,B,Signaling of NCSG Support for Inter-F Measurement,14.5.0
,RP-78,RP-172623,3112,2,A,Clarification on csi-RS-ConfigNZPId,14.5.0
,RP-78,RP-172617,3113,4,F,Correction to UE-Capability-NB extension and provision for late rel-13 corrections,14.5.0
,RP-78,RP-172624,3120,1,F,Alignment of FGI4 (Short DRX) for Cat M1 and M2,14.5.0
,RP-78,RP-172616,3127,-,F,UE capability for support of SRS enhancements without support of comb 4,14.5.0
,RP-78,RP-172624,3129,1,F,MBSFN subframes for target cell during handover to CE cell,14.5.0
,RP-78,RP-172615,3132,3,C,Reject of unprotected redirect to GERAN,14.5.0
,RP-78,RP-172616,3135,2,F,Correction to actions related to InterFreqRSTDMeasurementIndication message,14.5.0
,RP-78,RP-172616,3137,1,F,Clarification on srs-UpPtsAdd in SRS coverage enhancement,14.5.0
,RP-78,RP-172616,3138,1,F,Scheduling information of SIB1-BR when skipping MIB during HO,14.5.0
,RP-78,RP-172624,3140,1,A,Introducing a definition for the term UE in CE,14.5.0
,RP-78,RP-172617,3153,2,F,NRS-CRS power offset configuration for NB-IoT,14.5.0
,RP-78,RP-172617,3154,3,C,Introduction of relaxed monitoring in NB-IoT,14.5.0
,RP-78,RP-172617,3157,1,F,Successful acknowledgement of RRCConnectionRelease,14.5.0
,RP-78,RP-172624,3160,1,A,TM6 capabilities in CE mode,14.5.0
,RP-78,RP-172616,3169,1,F,Correction on the field description of ce-PDSCH-TenProcesses,14.5.0
,RP-78,RP-172617,3175,1,F,"Small corrections to CarrierConfigDedicated, T322 and t-reordering default configuration",14.5.0
,RP-78,RP-172617,3176,1,F,Correction to random access power control in 36.331,14.5.0
,RP-78,RP-172616,3180,1,B,Introduction of a new configuration for ssp10 with less CRS,14.5.0
,RP-78,RP-172617,3184,-,F,Correction on zone configuration in transmission pool selection,14.5.0
,RP-78,RP-172622,3190,-,A,DCI monitoring subframes for eIMTA,14.5.0
,RP-78,RP-172623,3194,-,F,SFN desynchronizaion between eNB and eDRX UE,14.5.0
12/2017,RP-78,RP-172614,3115,3,B,"Introducing support for NR, changes relevant for NSA",15.0.0
01/2018,,,,,,Removed ASN.1 errors to make it pass the syntax check,15.0.1
03/2018,RP-79,RP-180491,3208,2,F,Miscellaneous corrections from review in preparation for ASN.1 freeze,15.1.0
,RP-79,RP-180443,3217,-,A,Correction on SRS carrier switching,15.1.0
,RP-79,RP-180443,3222,-,A,Correction to field description for HARQ-ACK delay for Rel-14 MTC,15.1.0
,RP-79,RP-180445,3224,1,A,Correction to RRCConnectionReestablishment message in 36.331,15.1.0
,RP-79,RP-180448,3245,2,A,Introduction of LTE DL 1.4Gbps Category,15.1.0
,RP-79,RP-180442,3256,1,A,Correction to handling of p-Max procedure for high-power UEs,15.1.0
,RP-79,RP-180446,3263,2,A,Correction on Override of the highPriorityAccess Establishment Cause by the mo-VoiceCall value,15.1.0
,RP-79,RP-180442,3267,1,A,Different power class support for band combinations,15.1.0
,RP-79,RP-180444,3272,1,A,Clarifications on V2X resource selection in the absence of positioning information,15.1.0
,RP-79,RP-180446,3274,1,A,Correction to GERAN redirection without security,15.1.0
,RP-79,RP-180441,3277,1,A,Correction to pucch-ConfigDedicated for fallback configuration,15.1.0
,RP-79,RP-180446,3279,2,A,Signalling for reading shared PLMN information from non-CSG cells,15.1.0
,RP-79,RP-180443,3282,-,A,Clarification to PUCCH Configuration for LAA SCells,15.1.0
,RP-79,RP-180441,3296,2,A,Clarification on the NPRACH starting subcarrier partitioning for multi-tone Msg3 transmission,15.1.0
,RP-79,RP-180443,3297,2,A,Introduction of support of relaxed monitoring for BL and CE UE,15.1.0
,RP-79,RP-180444,3301,1,A,Correction on Sl-offsetIndicator for the sidelink resource pool,15.1.0
,RP-79,RP-180441,3306,-,A,RRC Corrections for RRC Resume,15.1.0
06/2018,RP-80,RP_181230,3293,2,A,Removal of the FDD/TDD diff restriction for crs-InterfHandl IE,15.2.0
,RP-80,RP-181171,3303,5,C,"Qualcomm Incorporated, Gemalto N.V",15.2.0
,RP-80,RP-181235,3307,3,A,Small correction on PhysicalConfigDedicated-NB,15.2.0
,RP-80,RP-181234,3312,2,A,Correction on SPS assistance information in TS 36.331,15.2.0
,RP-80,RP-181233,3324,1,F,Successful acknowledgement of RRCConnectionRelease for BL and CE UE,15.2.0
,RP-80,RP-181230,3357,2,A,Correction for IDC hardware sharing problems,15.2.0
,RP-80,RP-181234,3360,2,A,Corrections to syncOffsetIndicator Configuration,15.2.0
,RP-80,RP-181236,3365,3,A,Correction on UE capabilities,15.2.0
,RP-80,RP-181231,3370,1,A,Clarification on ue-TxAntennaSelectionSupported when bandParameterList-v1380 is included,15.2.0
,RP-80,RP-181216,3386,3,F,Miscellaneous EN-DC related corrections,15.2.0
,RP-80,RP-181229,3394,1,F,Handling of Pmax for PC2 and uplink intra-band contiguous CA capable UEs,15.2.0
,RP-80,RP-181236,3396,1,A,Correction for support of alternative TBS indices,15.2.0
,RP-80,RP-181233,3399,1,A,Clarification on RACH-less configuration release,15.2.0
,RP-80,RP-181233,3426,-,A,Clarification on RRC reconfiguration without handover for switching EC to NC,15.2.0
,RP-80,RP-181233,3427,-,A,Correction on extended RSRP measurement reporting for BL UE or UE in CE,15.2.0
,RP-80,RP-181232,3430,1,A,Correction to handling of p-Max procedure for high-power UEs,15.2.0
,RP-80,RP-181236,3433,-,A,Clarification on cellIdentity for shortMAC-I,15.2.0
,RP-80,RP-181236,3439,2,A,Introduction of DL Channel Quality reporting,15.2.0
,RP-80,RP-181235,3441,1,A,Introduction of serving cell idle mode measurements reporting in 36.331,15.2.0
,RP-80,RP-181235,3442,1,A,Correction to T310 timer description and editorials,15.2.0
,RP-80,RP-181234,3454,1,A,Corrections to CBR Measurement Report Triggering,15.2.0
,RP-80,RP-181224,3466,1,A,Correction on delta-RxLevMinCE1,15.2.0
,RP-80,RP-181234,3468,1,A,Introduce the short value of sc-mcch repetition period and sc-mcch modification period out of 'br-BCCH-Config-r14'.,15.2.0
,RP-80,RP-181233,3470,-,A,"Merged CR: UE capabilities for handling of multiple numerologies in FeMBMS, SRS carrier switching, and advanced CSI in FD-MIMO",15.2.0
,RP-80,RP-181416,3406,2,A,Corrections to additionalSpectrumEmission extension,15.2.0
,RP-80,,,,,Added <CR> to UE-EUTRA-Capability-v1520-IEs ASN.1 structure to make it pass the syntax,15.2.1
,RP-80,,,,,"Corrects ASN.1 consistency problems between releases 13, 14 and 15.",15.2.2
09/2018,RP-81,RP-181953,3144,3,B,Introduction of QoE Measurement Collection for LTE,15.3.0
,RP-81,RP-181951,3178,6,B,Introduce assistance information for local cache 36.331 CR,15.3.0
,RP-81,RP-181939,3186,8,B,"Introducing support for NR, changes only relevant for SA",15.3.0
,RP-81,RP-182130,3202,9,B,Introduction of shortened TTI and processing time for LTE,15.3.0
,RP-81,RP-181955,3211,7,B,Introduction of DEFLATE based UDC Solution,15.3.0
,RP-81,RP-181960,3226,10,B,Enhancement of SRS antenna switching in TS 36.331,15.3.0
,RP-81,RP-181947,3227,6,B,Support of 1024QAM in TS 36.331,15.3.0
,RP-81,RP-181964,3251,6,B,Introduction of further enhancements to CoMP,15.3.0
,RP-81,RP-181945,3333,8,B,Introduction of further NB-IoT enhancements other than EDT in TS 36.331,15.3.0
,RP-81,RP-181949,3341,6,B,Introduction of time reference provision,15.3.0
,RP-81,RP-182000,3342,7,B,Introduction of Bluetooth and WLAN measurement collection in MDT,15.3.0
,RP-81,RP-181960,3343,5,B,Running 36.331 CR for HSDN,15.3.0
,RP-81,RP-181944,3389,4,B,Introduction of EDT for eMTC and NB-IoT enhancements,15.3.0
,RP-81,RP-182081,3390,5,B,Introduction of Rel-15 eMTC enhancements (other than EDT),15.3.0
,RP-81,RP-182006,3391,8,B,Signalling for euCA (Enhancing LTE CA Utilization),15.3.0
,RP-81,RP-182146,3397,3,B,Advanced CSI CBSR CBSR parameter and related capability for FD-MIMO,15.3.0
,RP-81,RP-181960,3407,1,B,Avoiding FGI20 limitation,15.3.0
,RP-81,RP-182119,3408,6,B,Implementing network-based CRS interference mitigation,15.3.0
,RP-81,RP-181992,3423,5,B,Introduction of eV2X in TS 36.331,15.3.0
,RP-81,RP-181962,3436,2,A,Correction on the field description of enable256QAM,15.3.0
,RP-81,RP-182005,3437,7,B,Introduction of Release-15 Aerial functionality,15.3.0
,RP-81,RP-181961,3445,1,A,Clarification to Security mode failure in NB-IoT,15.3.0
,RP-81,RP-181958,3446,2,B,Introduction of increased number of E-UTRAN data bearers,15.3.0
,RP-81,RP-181952,3450,3,B,Addition of broadcast of positioning assistance data,15.3.0
,RP-81,RP-181960,3453,4,B,Control Plane latency reduction,15.3.0
,RP-81,RP-181946,3473,4,B,Introduce feLAA in TS 36.331,15.3.0
,RP-81,RP-181949,3474,3,B,Introduction of Ultra Reliable Low Latency Communication for LTE,15.3.0
,RP-81,RP-181950,3475,2,B,Capture NR agreements into 36.331 for E-UTRA connected to 5GC,15.3.0
,RP-81,RP-181939,3481,1,F,Miscellaneous EN-DC related corrections,15.3.0
,RP-81,RP-181961,3489,-,A,Correcting a typo in aperiodicCSI-Trigger,15.3.0
